seq,time,pos_press,neg_press,act_pos_ref,act_neg_ref,pos_ctrl,neg_ctrl,act_pos_press,act_neg_press,act_pos_ctrl1,act_pos_ctrl2,act_neg_ctrl1,act_neg_ctrl2,angle,angle_reference,angular_vel,flowrate1,flowrate2,flowrate3,flowrate4,flowrate5,flowrate6
9059,21.80043911933899,195.17918395996094,41.03314971923828,101.325,0.0,0.934503099322319,1.0,101.95954895019531,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.686483860015869,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09546875953674316,-0.16270875930786133
9060,21.820467472076416,194.853271484375,41.03129577636719,101.325,0.0,0.934752568602562,1.0,102.2066650390625,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.702803611755371,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0952005386352539,-0.16297101974487305
9061,21.840380668640137,194.49874877929688,40.995872497558594,101.325,0.0,0.9350029230117798,1.0,102.2536392211914,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.719230651855469,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09477734565734863,-0.16330480575561523
9062,21.860466957092285,194.28475952148438,40.999595642089844,101.325,0.0,0.9352518379688263,1.0,102.10653686523438,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.735443115234375,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09444952011108398,-0.16352534294128418
9063,21.880444049835205,194.06826782226562,40.9932975769043,101.325,0.0,0.9355029165744781,1.0,101.84689331054688,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.751762866973877,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0940859317779541,-0.1634061336517334
9064,21.900424480438232,194.01748657226562,40.97706604003906,101.325,0.0,0.9357526302337646,1.0,101.81649780273438,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.768082618713379,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09415745735168457,-0.16321539878845215
9065,21.92041325569153,193.88327026367188,40.969505310058594,101.325,0.0,0.9360023856163024,1.0,101.97480773925781,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7844977378845215,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0942528247833252,-0.16316771507263184
9066,21.94044589996338,193.51632690429688,40.97066116333008,101.325,0.0,0.9362522453069687,1.0,102.19820404052734,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800936698913574,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09456872940063477,-0.16297698020935059
9067,21.960474491119385,193.26611328125,40.96086120605469,101.325,0.0,0.9365026533603669,1.0,102.1906967163086,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.817471027374268,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09481310844421387,-0.1627802848815918
9068,21.98041343688965,192.6831817626953,40.95794677734375,101.325,0.0,0.9367530107498169,1.0,101.86310577392578,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8337907791137695,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09456872940063477,-0.1623094081878662
9069,22.00042223930359,192.63955688476562,40.954986572265625,101.325,0.0,0.9370022475719452,1.0,101.76237487792969,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85064697265625,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09434223175048828,-0.16178488731384277
9070,22.0203914642334,192.59841918945312,40.93739318847656,101.325,0.0,0.9372523576021194,1.0,102.06218719482422,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.868051528930664,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0940561294555664,-0.16145706176757812
9071,22.040436029434204,192.45858764648438,40.92522048950195,101.325,0.0,0.937501972913742,1.0,102.25279998779297,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.885682582855225,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09412169456481934,-0.16112923622131348
9072,22.06031060218811,192.03790283203125,40.92057418823242,101.325,0.0,0.9377525299787521,1.0,102.1558837890625,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90332555770874,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09382367134094238,-0.16100406646728516
9073,22.080475568771362,191.52816772460938,40.956031799316406,101.325,0.0,0.938000962138176,1.0,101.86549377441406,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.920956611633301,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09356141090393066,-0.1610279083251953
9074,22.100444078445435,191.2233428955078,40.95332336425781,101.325,0.0,0.9382530242204666,1.0,101.7683334350586,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.938587665557861,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09388923645019531,-0.16093850135803223
9075,22.12048029899597,191.21011352539062,40.91036605834961,101.325,0.0,0.9385026305913925,1.0,102.00115203857422,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.956337928771973,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09410977363586426,-0.16080141067504883
9076,22.140462636947632,191.28378295898438,40.880577087402344,101.325,0.0,0.9387530833482742,1.0,102.34459686279297,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.973873615264893,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09437799453735352,-0.1605391502380371
9077,22.160459756851196,191.06790161132812,40.892269134521484,101.325,0.0,0.93900286257267,1.0,102.14051055908203,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.991921901702881,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09433627128601074,-0.16037821769714355
9078,22.180474281311035,190.5366973876953,40.91979217529297,101.325,0.0,0.9392528265714646,1.0,101.76964569091797,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.009851455688477,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09388327598571777,-0.16037225723266602
9079,22.20040011405945,189.980224609375,40.92218780517578,101.325,0.0,0.9395030081272125,1.0,101.70396423339844,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.028054237365723,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09346604347229004,-0.1600503921508789
9080,22.22046422958374,189.89736938476562,40.895652770996094,101.325,0.0,0.9397520810365677,1.0,102.15445709228516,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.046126365661621,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09306669235229492,-0.15990734100341797
9081,22.240419387817383,190.07369995117188,40.823204040527344,101.325,0.0,0.9400028824806214,1.0,102.38786315917969,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06419849395752,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09298324584960938,-0.15990138053894043
9082,22.260467290878296,189.7059326171875,40.84812927246094,101.325,0.0,0.9402523219585419,1.0,102.12358093261719,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.082270622253418,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09317994117736816,-0.1600325107574463
9083,22.280461311340332,189.29345703125,40.88460922241211,101.325,0.0,0.9405029207468033,1.0,101.8294906616211,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.100330352783203,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09316205978393555,-0.15981793403625488
9084,22.300464868545532,188.978759765625,40.899322509765625,101.325,0.0,0.9407528460025787,1.0,101.65353393554688,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.118402481079102,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09313821792602539,-0.15918612480163574
9085,22.320409297943115,188.79481506347656,40.85435485839844,101.325,0.0,0.9410028904676437,1.0,102.0888900756836,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.136474609375,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09354352951049805,-0.15883445739746094
9086,22.340463876724243,188.52957153320312,40.81230926513672,101.325,0.0,0.9412521958351135,1.0,102.2433853149414,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.154546737670898,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09398460388183594,-0.15856623649597168
9087,22.360445022583008,188.35874938964844,40.817222595214844,101.325,0.0,0.9415028780698776,1.0,101.96050262451172,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172618865966797,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09452104568481445,-0.15829205513000488
9088,22.380463361740112,188.07537841796875,40.838844299316406,101.325,0.0,0.9417526423931122,1.0,101.71922302246094,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.190690994262695,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09505152702331543,-0.1579880714416504
9089,22.40046262741089,187.91827392578125,40.85013961791992,101.325,0.0,0.942002871632576,1.0,101.82972717285156,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208763122558594,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09543299674987793,-0.1578688621520996
9090,22.42046093940735,187.69427490234375,40.82611846923828,101.325,0.0,0.9422528624534607,1.0,102.27008819580078,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22695541381836,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0953972339630127,-0.15777945518493652
9091,22.440460681915283,187.3783721923828,40.794837951660156,101.325,0.0,0.9425028413534164,1.0,102.39073181152344,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.245027542114258,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09581446647644043,-0.1582026481628418
9092,22.46047067642212,186.90701293945312,40.805049896240234,101.325,0.0,0.9427528381347656,1.0,102.11380767822266,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.262979507446289,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09633898735046387,-0.1586318016052246
9093,22.48040223121643,186.89234924316406,40.7987060546875,101.325,0.0,0.9430029630661011,1.0,101.88778686523438,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.281171798706055,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09672045707702637,-0.1584947109222412
9094,22.500464916229248,186.75430297851562,40.77500915527344,101.325,0.0,0.94325210750103,1.0,101.96550750732422,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.299123764038086,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09709596633911133,-0.1584172248840332
9095,22.520437955856323,186.80294799804688,40.770591735839844,101.325,0.0,0.9435028910636902,1.0,102.16351318359375,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.317195892333984,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09697079658508301,-0.1583099365234375
9096,22.540395975112915,186.36866760253906,40.77796936035156,101.325,0.0,0.9437525540590286,1.0,102.26210021972656,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33538818359375,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09672045707702637,-0.15845298767089844
9097,22.56045150756836,185.97015380859375,40.786048889160156,101.325,0.0,0.944002029299736,1.0,102.07327270507812,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353460311889648,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0965416431427002,-0.15843510627746582
9098,22.580456256866455,185.68212890625,40.78530502319336,101.325,0.0,0.9442527234554291,1.0,101.830322265625,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.371400833129883,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09636282920837402,-0.15890002250671387
9099,22.60046648979187,185.59976196289062,40.76069259643555,101.325,0.0,0.9445027828216552,1.0,101.83879089355469,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.388185501098633,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09666085243225098,-0.1594841480255127
9100,22.620400428771973,185.49391174316406,40.74872589111328,101.325,0.0,0.944752910733223,1.0,101.9881591796875,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4028959274292,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09681582450866699,-0.15980005264282227
9101,22.640461206436157,185.28433227539062,40.729713439941406,101.325,0.0,0.9450020849704742,1.0,102.24005126953125,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.416199684143066,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09704828262329102,-0.15953779220581055
9102,22.6604483127594,184.87974548339844,40.75880432128906,101.325,0.0,0.9452528446912766,1.0,102.09664154052734,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.428668975830078,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09699463844299316,-0.15904903411865234
9103,22.680376291275024,184.5889892578125,40.74534225463867,101.325,0.0,0.9455026835203171,1.0,101.82758331298828,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.440864562988281,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09708404541015625,-0.15859603881835938
9104,22.700448989868164,184.17999267578125,40.743499755859375,101.325,0.0,0.9457517832517623,1.0,101.81959533691406,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.453023910522461,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09742379188537598,-0.15840530395507812
9105,22.720463037490845,184.17855834960938,40.71082305908203,101.325,0.0,0.9460026919841766,1.0,102.03584289550781,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46518325805664,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0979006290435791,-0.1585245132446289
9106,22.740458011627197,184.09498596191406,40.69593048095703,101.325,0.0,0.9462528675794601,1.0,102.23015594482422,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.47734260559082,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09806156158447266,-0.15876293182373047
9107,22.76041579246521,184.09307861328125,40.71418380737305,101.325,0.0,0.9465028047561646,1.0,102.22383117675781,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.489489555358887,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09766221046447754,-0.15882253646850586
9108,22.78045129776001,183.5823974609375,40.74022674560547,101.325,0.0,0.9467522770166397,1.0,101.87371826171875,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.501731872558594,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09734034538269043,-0.15911459922790527
9109,22.8003990650177,183.017333984375,40.73969650268555,101.325,0.0,0.9470027208328247,1.0,101.80433654785156,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.513808250427246,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0972449779510498,-0.15929341316223145
9110,22.8204345703125,182.94784545898438,40.69792938232422,101.325,0.0,0.9472520679235459,1.0,101.94154357910156,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.525991439819336,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09742379188537598,-0.15931129455566406
9111,22.840411901474,182.9052734375,40.64833450317383,101.325,0.0,0.9475025117397309,1.0,102.22645568847656,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.537351608276367,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09772181510925293,-0.15924572944641113
9112,22.860464334487915,182.93472290039062,40.64719009399414,101.325,0.0,0.9477522283792496,1.0,102.20440673828125,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.547555923461914,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09737014770507812,-0.15928149223327637
9113,22.88045907020569,182.38052368164062,40.686031341552734,101.325,0.0,0.9480028837919235,1.0,101.87598419189453,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.556640625,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09699463844299316,-0.15931129455566406
9114,22.900468826293945,182.02169799804688,40.71721649169922,101.325,0.0,0.9482528179883957,1.0,101.6736831665039,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.564126968383789,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09681582450866699,-0.15936493873596191
9115,22.920467376708984,181.8572998046875,40.674415588378906,101.325,0.0,0.9485029399394989,1.0,101.94393157958984,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.570659637451172,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09714365005493164,-0.15932321548461914
9116,22.94044852256775,181.86447143554688,40.62731170654297,101.325,0.0,0.9487529218196868,1.0,102.40550994873047,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57701301574707,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09737014770507812,-0.1596510410308838
9117,22.96040654182434,181.7936553955078,40.63507843017578,101.325,0.0,0.9490026861429215,1.0,102.2059555053711,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.583366394042969,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09694695472717285,-0.16006231307983398
9118,22.98044204711914,181.19522094726562,40.658050537109375,101.325,0.0,0.9492521613836289,1.0,101.69860076904297,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.58970832824707,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09669661521911621,-0.16021728515625
9119,23.000407695770264,181.1102294921875,40.66682815551758,101.325,0.0,0.9495026051998139,1.0,101.62409210205078,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.596062660217285,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09652972221374512,-0.16040802001953125
9120,23.02039408683777,180.92044067382812,40.64857482910156,101.325,0.0,0.9497521758079529,1.0,101.95919036865234,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6024169921875,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0964045524597168,-0.16055703163146973
9121,23.04043436050415,180.6827392578125,40.60932540893555,101.325,0.0,0.9500020056962967,1.0,102.257568359375,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.608770370483398,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.0962674617767334,-0.1608431339263916
9122,23.06044602394104,180.2537078857422,40.60533905029297,101.325,0.0,0.9502525091171264,1.0,102.21966552734375,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.615171432495117,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09595751762390137,-0.16068816184997559
9123,23.0804545879364,180.1689453125,40.625,101.325,0.0,0.9505026549100876,1.0,101.73269653320312,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.621478080749512,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09561777114868164,-0.16040802001953125
9124,23.100421667099,179.90228271484375,40.613285064697266,101.325,0.0,0.9507527619600296,1.0,101.5709228515625,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.627832412719727,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09530186653137207,-0.15985369682312012
9125,23.12044382095337,179.8946533203125,40.582462310791016,101.325,0.0,0.951002350449562,1.0,102.13490295410156,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.634222030639648,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09512901306152344,-0.1592397689819336
9126,23.140435457229614,179.63143920898438,40.557395935058594,101.325,0.0,0.9512526273727417,1.0,102.29476165771484,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.640527725219727,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09459257125854492,-0.1588761806488037
9127,23.160438776016235,179.18655395507812,40.57758712768555,101.325,0.0,0.9515025228261947,1.0,102.10069274902344,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.646881103515625,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09432435035705566,-0.15885233879089355
9128,23.18046259880066,178.78314208984375,40.605533599853516,101.325,0.0,0.9517525643110275,1.0,101.78931427001953,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65328311920166,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09468197822570801,-0.15872716903686523
9129,23.20045566558838,178.92153930664062,40.57456588745117,101.325,0.0,0.9520028620958328,1.0,101.82341003417969,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.659589767456055,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09473562240600586,-0.15835165977478027
9130,23.220462560653687,178.8435821533203,40.54245376586914,101.325,0.0,0.9522527754306793,1.0,102.16542053222656,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666027069091797,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09465217590332031,-0.15804767608642578
9131,23.24045753479004,178.69873046875,40.539878845214844,101.325,0.0,0.9525028616189957,1.0,102.33029174804688,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.672332763671875,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09442567825317383,-0.15794038772583008
9132,23.260462999343872,178.32919311523438,40.560142517089844,101.325,0.0,0.9527527987957001,1.0,102.13275909423828,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.678686141967773,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09448528289794922,-0.1582324504852295
9133,23.280431509017944,177.7854766845703,40.5705680847168,101.325,0.0,0.9530028671026229,1.0,101.68751525878906,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68486213684082,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09443163871765137,-0.15825629234313965
9134,23.300463914871216,177.64529418945312,40.56477737426758,101.325,0.0,0.9532524734735489,1.0,101.93009948730469,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.690667152404785,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09440779685974121,-0.1582324504852295
9135,23.32045078277588,177.66961669921875,40.532291412353516,101.325,0.0,0.9535028785467148,1.0,102.1518325805664,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69591236114502,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09508728981018066,-0.15853643417358398
9136,23.34040641784668,177.58604431152344,40.526763916015625,101.325,0.0,0.9537527143955231,1.0,102.28117370605469,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700776100158691,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09574294090270996,-0.15860795974731445
9137,23.360450267791748,177.22662353515625,40.538673400878906,101.325,0.0,0.9540021598339081,1.0,102.07661437988281,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.705306053161621,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09623169898986816,-0.15881657600402832
9138,23.380452632904053,176.84837341308594,40.5518684387207,101.325,0.0,0.9542527079582215,1.0,101.88480377197266,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.709573745727539,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09688735008239746,-0.15915632247924805
9139,23.40045166015625,176.54653930664062,40.55408477783203,101.325,0.0,0.9545027375221252,1.0,101.96753692626953,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71385383605957,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09747147560119629,-0.15904903411865234
9140,23.420438766479492,176.48728942871094,40.51763916015625,101.325,0.0,0.9547527253627777,1.0,102.0643310546875,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.718120574951172,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09763240814208984,-0.15890002250671387
9141,23.44044256210327,176.43911743164062,40.49967575073242,101.325,0.0,0.9550025641918183,1.0,102.17841339111328,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.722389221191406,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09734034538269043,-0.15876293182373047
9142,23.460455894470215,176.28414916992188,40.49566650390625,101.325,0.0,0.9552526116371155,1.0,102.13311767578125,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.726692199707031,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09695887565612793,-0.15869140625
9143,23.480453968048096,176.04251098632812,40.51164245605469,101.325,0.0,0.9555027782917023,1.0,101.94178771972656,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.730936050415039,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09668469429016113,-0.15881657600402832
9144,23.500470876693726,175.5489959716797,40.52161407470703,101.325,0.0,0.9557527542114258,1.0,101.76559448242188,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.735203742980957,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09651780128479004,-0.15892982482910156
9145,23.52043890953064,175.2305908203125,40.50223922729492,101.325,0.0,0.9560029655694962,1.0,102.04561614990234,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.739507675170898,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09638071060180664,-0.15952587127685547
9146,23.54043984413147,175.2001953125,40.483131408691406,101.325,0.0,0.9562525659799576,1.0,102.24314880371094,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.743751525878906,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09622573852539062,-0.16011595726013184
9147,23.560441732406616,175.29232788085938,40.462650299072266,101.325,0.0,0.9565025776624679,1.0,102.3145523071289,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.748054504394531,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09582638740539551,-0.16034245491027832
9148,23.580432891845703,174.96463012695312,40.49528121948242,101.325,0.0,0.9567526012659073,1.0,101.84224700927734,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75232219696045,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09616613388061523,-0.16022920608520508
9149,23.600423336029053,174.69569396972656,40.50800704956055,101.325,0.0,0.9570024907588959,1.0,101.75724792480469,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.756589889526367,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09613633155822754,-0.16039609909057617
9150,23.620439767837524,174.46966552734375,40.488765716552734,101.325,0.0,0.9572523713111878,1.0,101.9169921875,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.760857582092285,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09624958038330078,-0.16027092933654785
9151,23.64039134979248,174.30038452148438,40.45387649536133,101.325,0.0,0.9575025767087937,1.0,102.34423828125,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76513671875,15.879976272583008,-0.056481361389160156,-0.1175999641418457,-0.09644031524658203,-0.16054511070251465
