seq,time,pos_press,neg_press,act_pos_ref,act_neg_ref,pos_ctrl,neg_ctrl,act_pos_press,act_neg_press,act_pos_ctrl1,act_pos_ctrl2,act_neg_ctrl1,act_neg_ctrl2,angle,angle_reference,angular_vel,flowrate1,flowrate2,flowrate3,flowrate4,flowrate5,flowrate6,rtt_ms,loop_dt_ms,loop_hz
3428,68.54060578346252,312.48876953125,101.28713989257812,101.32499694824219,0.0,0.93413907289505,1.0,102.06886291503906,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.493244171142578,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003719329833984375,2.621688,3.209417,311.5830694484387
3429,68.56047105789185,307.9407958984375,101.32745361328125,101.32499694824219,0.0,0.9346389174461365,1.0,101.67475891113281,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.454025268554688,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0035703182220458984,4.130633,4.730032,211.41506019409596
3430,68.58066868782043,306.00567626953125,101.29508972167969,101.32499694824219,0.0,0.934927225112915,0.9587704539299011,102.06731414794922,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.437191009521484,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003516674041748047,4.324538,5.052493,197.92209509246226
3431,68.60051226615906,307.615478515625,101.28203582763672,101.32499694824219,0.0,0.9349964261054993,0.9915266633033752,102.23492431640625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.434057235717773,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003540515899658203,4.369191,4.997492,200.1003703457654
3432,68.62054252624512,312.79296875,101.31141662597656,101.32499694824219,0.0,0.9348464608192444,0.9792606830596924,101.8141098022461,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.443307876586914,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0036656856536865234,4.703274,5.35367,186.787754941937
3433,68.64052820205688,312.763427734375,101.32244110107422,101.32499694824219,0.0,0.9344775080680847,1.0,101.64579010009766,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.463071823120117,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0036478042602539062,4.262322,5.068047,197.31466578743252
3434,68.6605794429779,311.0384521484375,101.33448791503906,101.32499694824219,0.0,0.9339001178741455,0.9193669557571411,101.82972717285156,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.493947982788086,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0035822391510009766,4.149186,4.805077,208.1132102565682
3435,68.68049478530884,310.8662109375,101.30025482177734,101.32499694824219,0.0,0.9331297874450684,1.0,102.1822280883789,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.533180236816406,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0034689903259277344,4.01705,4.896956,204.20849196929683
3436,68.7005398273468,309.68865966796875,101.29811096191406,101.32499694824219,0.0,0.9321795105934143,1.0,102.19271850585938,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.579193115234375,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0036537647247314453,4.464147,5.1276,195.0230127155004
3437,68.72059726715088,308.19818115234375,101.32537841796875,101.32499694824219,0.0,0.9310635924339294,1.0,101.8974380493164,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.630800247192383,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0036954879760742188,4.341547,4.978017,200.8832030907086
3438,68.74065136909485,306.3298034667969,101.35084533691406,101.32499694824219,0.0,0.9298157691955566,1.0,101.59249877929688,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.686613082885742,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0035047531127929688,4.55125,5.104616,195.90112165146212
3439,68.76049637794495,304.51043701171875,101.33719635009766,101.32499694824219,0.0,0.928469717502594,0.9788160920143127,101.78443145751953,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74618148803711,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0030875205993652344,3.842471,4.613979,216.73267260210767
3440,68.78056192398071,307.74066162109375,101.32115936279297,101.32499694824219,0.0,0.9270392060279846,0.9729199409484863,101.97230529785156,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.806943893432617,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0026941299438476562,4.316191,4.953149,201.89176622790876
3441,68.8005793094635,312.2535400390625,101.3165054321289,101.32499694824219,0.0,0.9255667924880981,0.9938395023345947,102.01700592041016,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.868717193603516,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0026702880859375,4.650844,5.283884,189.25472247308988
3442,68.82057285308838,311.96600341796875,101.33197021484375,101.32499694824219,0.0,0.9240773916244507,1.0,101.9332046508789,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.930492401123047,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0026047229766845703,4.402049,5.038386,198.47625807153324
3443,68.84051775932312,310.19720458984375,101.34309387207031,101.32499694824219,0.0,0.9226093292236328,0.9036751985549927,101.6922836303711,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.992265701293945,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0028967857360839844,4.29496,4.981555,200.74053182189095
3444,68.86049795150757,310.4989013671875,101.34345245361328,101.32499694824219,0.0,0.9211941957473755,1.0,101.77059936523438,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.054458618164062,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003045797348022461,3.950863,4.690296,213.2061601229432
3445,68.88054537773132,309.56109619140625,101.32098388671875,101.32499694824219,0.0,0.9198621511459351,1.0,102.01545715332031,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.116220474243164,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0032067298889160156,4.271222,4.948789,202.0696376426637
3446,68.90033507347107,308.0923156738281,101.30585479736328,101.32499694824219,0.0,0.9186466336250305,1.0,102.17388916015625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17757797241211,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003224611282348633,4.865964,5.20105,192.2688687861105
3447,68.92044878005981,306.3246765136719,101.31600189208984,101.32499694824219,0.0,0.9175654649734497,0.9934799671173096,102.0024642944336,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.23943519592285,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0034630298614501953,4.539284,4.932506,202.73670219559793
3448,68.94034004211426,305.4327392578125,101.33545684814453,101.32499694824219,0.0,0.9166555404663086,0.9845417141914368,101.83533477783203,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29534339904785,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0034749507904052734,4.826279,5.137543,194.64557279617904
3449,68.96072697639465,309.7308349609375,101.33959197998047,101.32499694824219,0.0,0.9159257411956787,1.0,101.7024154663086,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34034538269043,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003439188003540039,3.900986,4.651807,214.97022554891035
3450,68.98050093650818,312.91455078125,101.3133316040039,101.32499694824219,0.0,0.9154039621353149,1.0,102.0540771484375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.373044967651367,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0032722949981689453,4.422851,5.115636,195.47911540226863
3451,69.00053191184998,312.43511962890625,101.3099594116211,101.32499694824219,0.0,0.9150923490524292,0.9870714545249939,102.13597869873047,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.392940521240234,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0033795833587646484,4.217543,4.97385,201.05149934155637
3452,69.02064371109009,311.05419921875,101.3140640258789,101.32499694824219,0.0,0.9150009155273438,0.9057542085647583,102.06683349609375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.399770736694336,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0035941600799560547,4.63196,5.271882,189.68558097468798
3453,69.04052591323853,311.20941162109375,101.32466888427734,101.32499694824219,0.0,0.915132462978363,1.0,101.626953125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.393692016601562,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0037670135498046875,4.366875,5.121275,195.263874718698
3454,69.06057476997375,310.32843017578125,101.33428955078125,101.32499694824219,0.0,0.9154838919639587,1.0,101.6482925415039,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.376108169555664,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0034928321838378906,3.971374,4.804629,208.13261544231614
3455,69.08040761947632,308.89495849609375,101.31587982177734,101.32499694824219,0.0,0.9160474538803101,1.0,101.9769515991211,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.348617553710938,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0031828880310058594,4.336303,5.031651,198.74192387349598
3456,69.10051822662354,307.2963562011719,101.3002700805664,101.32499694824219,0.0,0.9168103933334351,0.9746297597885132,102.22681427001953,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.312747955322266,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0029981136322021484,4.357007,5.048419,198.08181531683485
3457,69.12051892280579,307.849853515625,101.32181549072266,101.32499694824219,0.0,0.9177582263946533,0.991571843624115,101.91663360595703,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.268962860107422,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0029206275939941406,4.199979,4.835543,206.8020075511685
3458,69.14051604270935,313.0944519042969,101.35247039794922,101.32499694824219,0.0,0.9188680648803711,1.0,101.60871887207031,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.218727111816406,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0028133392333984375,4.277235,4.957286,201.72328165048376
3459,69.16054463386536,314.080078125,101.33537292480469,101.32499694824219,0.0,0.9201158285140991,1.0,101.67118072509766,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.16403579711914,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002855062484741211,3.721407,4.480449,223.19191670299114
3460,69.18064594268799,312.8330383300781,101.3092041015625,101.32499694824219,0.0,0.9214755892753601,0.9297729730606079,102.08829498291016,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.106815338134766,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003165006637573242,4.640897,5.280892,189.36194870109065
3461,69.20059728622437,312.69476318359375,101.29313659667969,101.32499694824219,0.0,0.9229034781455994,1.0,102.32814025878906,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.04625701904297,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003135204315185547,4.161018,4.889146,204.5346978797524
3462,69.22057557106018,311.032958984375,101.31336975097656,101.32499694824219,0.0,0.924386739730835,1.0,101.9838638305664,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.985280990600586,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0028014183044433594,4.729084,5.240973,190.80426478060465
3463,69.24056005477905,309.93658447265625,101.3355712890625,101.32499694824219,0.0,0.9258868098258972,1.0,101.69860076904297,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.923505783081055,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002747774124145508,4.660322,5.259202,190.1429152179361
3464,69.26064443588257,308.19744873046875,101.32086944580078,101.32499694824219,0.0,0.9273695349693298,1.0,101.70896911621094,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86131477355957,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002378225326538086,3.934405,4.69536,212.9762148163293
3465,69.28052806854248,306.35235595703125,101.30847930908203,101.32499694824219,0.0,0.9287862181663513,0.9580965042114258,102.14884948730469,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.799968719482422,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0023365020751953125,4.230065,5.05626,197.7746397534937
3466,69.3005006313324,308.30413818359375,101.29802703857422,101.32499694824219,0.0,0.9301256537437439,0.9883719086647034,102.21918487548828,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.737348556518555,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0024497509002685547,4.116658,4.850273,206.17396175431776
3467,69.32052254676819,313.0336608886719,101.3309555053711,101.32499694824219,0.0,0.9313514828681946,1.0,101.98589324951172,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.67600440979004,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0025272369384765625,4.590169,5.149725,194.18512639024414
3468,69.34038472175598,313.06011962890625,101.3622817993164,101.32499694824219,0.0,0.9324336647987366,0.9931787252426147,101.7125473022461,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.615039825439453,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002467632293701172,4.537805,5.081855,196.7785385454721
3469,69.36038017272949,311.4208984375,101.32918548583984,101.32499694824219,0.0,0.9333498477935791,0.9473534822463989,101.80207061767578,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56125259399414,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0025033950805664062,4.422733,4.822769,207.34976110197275
3470,69.38034009933472,310.97503662109375,101.29790496826172,101.32499694824219,0.0,0.9340803027153015,0.9581287503242493,102.15886688232422,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5184326171875,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002586841583251953,4.729438,5.012508,199.5009284773211
3471,69.40037536621094,309.73394775390625,101.30951690673828,101.32499694824219,0.0,0.9346038699150085,1.0,102.25065612792969,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.488798141479492,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0024080276489257812,4.459569,5.04474,198.22627132419115
3472,69.42050886154175,308.59503173828125,101.32174682617188,101.32499694824219,0.0,0.9349128603935242,1.0,102.01748657226562,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47295379638672,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0020563602447509766,4.651077,5.12375,195.16955354964625
3473,69.4404456615448,306.475830078125,101.33036804199219,101.32499694824219,0.0,0.9349983334541321,1.0,101.63327026367188,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.469593048095703,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0019490718841552734,4.141939,4.837754,206.7074927745396
3474,69.46054601669312,304.7666015625,101.33905792236328,101.32499694824219,0.0,0.9348582029342651,0.9363375306129456,101.73030853271484,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.47768783569336,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0019252300262451172,4.03694,4.791992,208.68148360848684
3475,69.48054027557373,308.677978515625,101.2989273071289,101.32499694824219,0.0,0.9344958662986755,0.9853379726409912,102.0940170288086,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.495319366455078,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002002716064453125,4.336367,4.961162,201.56568158830532
3476,69.50051379203796,313.1178283691406,101.31793975830078,101.32499694824219,0.0,0.9339199066162109,1.0,102.17484283447266,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.52315330505371,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0022292137145996094,4.367723,5.258913,190.1533643929839
3477,69.52060198783875,312.19873046875,101.32524871826172,101.32499694824219,0.0,0.9331382513046265,0.9901028871536255,102.03715515136719,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5606689453125,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002282857894897461,4.375858,5.04027,198.40206973039145
3478,69.54049825668335,310.33917236328125,101.34712982177734,101.32499694824219,0.0,0.9321783185005188,0.9107745885848999,101.79337310791016,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6043701171875,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0022530555725097656,4.382631,4.951001,201.97935730572465
3479,69.56048035621643,310.50390625,101.34486389160156,101.32499694824219,0.0,0.9310537576675415,1.0,101.876220703125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.65355682373047,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0018477439880371094,4.07304,4.864038,205.5904990873838
3480,69.58050465583801,309.096435546875,101.3272476196289,101.32499694824219,0.0,0.9297906756401062,1.0,102.08793640136719,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.708059310913086,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.001817941665649414,4.28062,4.916551,203.39461545298727
3481,69.60044527053833,308.11749267578125,101.30716705322266,101.32499694824219,0.0,0.9284220337867737,1.0,102.20249938964844,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.765304565429688,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0019371509552001953,4.162973,4.871418,205.27903784893843
3482,69.62053394317627,306.03369140625,101.32816314697266,101.32499694824219,0.0,0.9269727468490601,1.0,102.01509857177734,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.824657440185547,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0019669532775878906,4.279727,5.131734,194.86590692346877
3483,69.64047288894653,304.58575439453125,101.34455871582031,101.32499694824219,0.0,0.9254778027534485,0.97768634557724,101.73543548583984,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.885740280151367,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.00209808349609375,4.384557,4.986366,200.54685115372598
3484,69.66045546531677,308.55865478515625,101.35142517089844,101.32499694824219,0.0,0.9239732623100281,0.9645568132400513,101.84629821777344,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.946643829345703,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0018894672393798828,4.052167,4.728211,211.4964835537162
3485,69.68047165870667,313.21356201171875,101.329833984375,101.32499694824219,0.0,0.9224902391433716,1.0,102.04061126708984,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.00775146484375,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.001615285873413086,4.215021,5.067279,197.34457092257995
3486,69.70059061050415,311.8712463378906,101.29564666748047,101.32499694824219,0.0,0.921066164970398,0.9981041550636292,102.22013854980469,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.068870544433594,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0015497207641601562,4.158151,4.884145,204.744126146951
3487,69.72055125236511,310.3570556640625,101.31329345703125,101.32499694824219,0.0,0.9197295904159546,0.9262108206748962,101.97552490234375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.129989624023438,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0015437602996826172,4.463073,5.088685,196.51442366741114
3488,69.74053454399109,310.3878173828125,101.32968139648438,101.32499694824219,0.0,0.9185113906860352,1.0,101.76249694824219,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.191083908081055,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0015854835510253906,4.607703,5.129231,194.96099902694965
3489,69.76063060760498,309.15673828125,101.33834838867188,101.32499694824219,0.0,0.9174375534057617,1.0,101.73066711425781,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.250139236450195,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.001615285873413086,3.971197,4.718818,211.91747594418774
3490,69.7807834148407,308.0111389160156,101.31974792480469,101.32499694824219,0.0,0.916536808013916,1.0,102.1364517211914,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.30238914489746,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0014960765838623047,4.444663,5.092255,196.3766543505775
3491,69.80057787895203,306.1107177734375,101.29304504394531,101.32499694824219,0.0,0.915836751461029,1.0,102.3045425415039,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.34389877319336,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.001138448715209961,4.35932,5.142021,194.47606301102232
3492,69.82052516937256,305.3924560546875,101.30192565917969,101.32499694824219,0.0,0.9153385162353516,0.9962301850318909,101.99852752685547,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.373878479003906,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0012159347534179688,4.613807,5.199754,192.31679037123678
3493,69.84048438072205,310.5413513183594,101.34175872802734,101.32499694824219,0.0,0.9150601625442505,0.9819421768188477,101.69358825683594,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.39164161682129,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0014603137969970703,4.653692,5.147107,194.2838957884497
3494,69.86049294471741,313.69195556640625,101.33424377441406,101.32499694824219,0.0,0.915008544921875,1.0,101.6422119140625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.397184371948242,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0015079975128173828,4.145929,4.932874,202.7215777252774
3495,69.88054633140564,312.3411865234375,101.29949951171875,101.32499694824219,0.0,0.9151847958564758,0.9973851442337036,102.09842681884766,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.390365600585938,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0014781951904296875,4.326545,4.930145,202.83379089255993
3496,69.90058207511902,310.94989013671875,101.296630859375,101.32499694824219,0.0,0.9155846238136292,0.9053696393966675,102.2229995727539,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3721981048584,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0012278556823730469,4.206569,4.996938,200.1225550527143
3497,69.92034482955933,311.4693908691406,101.31260681152344,101.32499694824219,0.0,0.9161992073059082,1.0,101.90673828125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.343624114990234,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0010907649993896484,4.613795,5.083617,196.71033439379875
3498,69.94035911560059,310.39208984375,101.33253479003906,101.32499694824219,0.0,0.9170154333114624,1.0,101.459228515625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.305179595947266,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0010907649993896484,4.482572,4.919286,203.28153313306038
3499,69.96026587486267,308.74298095703125,101.33216094970703,101.32499694824219,0.0,0.918014645576477,1.0,101.54207611083984,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.259735107421875,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0010192394256591797,4.791131,5.057515,197.72556285053034
3500,69.98034691810608,306.99700927734375,101.31314086914062,101.32499694824219,0.0,0.9191742539405823,1.0,102.02845001220703,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2078914642334,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0013768672943115234,4.620516,5.001071,199.95716917436286
3501,70.00038385391235,306.68896484375,101.28507232666016,101.32499694824219,0.0,0.9204652309417725,0.9874997138977051,102.19522094726562,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.152530670166016,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0017046928405761719,4.353221,5.009885,199.60538016341692
3502,70.02051210403442,312.68701171875,101.33139038085938,101.32499694824219,0.0,0.9218624830245972,0.9645236730575562,101.92330932617188,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.09482192993164,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0019311904907226562,4.599921,5.194105,192.52595009149795
3503,70.0405101776123,314.491943359375,101.34245300292969,101.32499694824219,0.0,0.9233306646347046,1.0,101.56615447998047,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.034013748168945,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002276897430419922,4.25199,4.933773,202.6846391189866
3504,70.06030559539795,312.7232360839844,101.32220458984375,101.32499694824219,0.0,0.9248411059379578,0.9762550592422485,101.6268310546875,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.972633361816406,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002586841583251953,4.60953,4.907112,203.78585204495027
3505,70.08049535751343,311.3374328613281,101.29515838623047,101.32499694824219,0.0,0.9263511896133423,0.9357350468635559,102.10474395751953,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.91107177734375,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0029087066650390625,4.407459,5.052651,197.91590592740326
3506,70.10064768791199,311.110595703125,101.29067993164062,101.32499694824219,0.0,0.9278310537338257,1.0,102.09759521484375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.849525451660156,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003147125244140625,4.193549,4.975161,200.99852044989098
3507,70.1205518245697,309.72705078125,101.31268310546875,101.32499694824219,0.0,0.9292486906051636,1.0,101.8670425415039,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.78797721862793,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.003159046173095703,4.590742,5.226457,191.3342059448686
3508,70.14047193527222,307.89739990234375,101.33259582519531,101.32499694824219,0.0,0.9305680394172668,1.0,101.5567398071289,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.726417541503906,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002968311309814453,4.532412,5.019631,199.21783095211578
3509,70.16038370132446,305.9712219238281,101.32657623291016,101.32499694824219,0.0,0.931759238243103,1.0,101.76642608642578,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66522789001465,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0029206275939941406,4.162817,4.892004,204.41520489353647
3510,70.18050408363342,306.262451171875,101.28751373291016,101.32499694824219,0.0,0.9327966570854187,0.9539201259613037,102.0654067993164,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.607696533203125,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002878904342651367,4.604923,5.197685,192.39334434464575
3511,70.20061779022217,312.57305908203125,101.29736328125,101.32499694824219,0.0,0.9336528778076172,0.9777839183807373,102.13442993164062,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.557104110717773,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002658367156982422,4.406479,5.02021,199.1948543985212
3512,70.22052836418152,313.3837890625,101.33051300048828,101.32499694824219,0.0,0.9343116283416748,1.0,101.79170227050781,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.519458770751953,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.002396106719970703,4.687051,5.178923,193.0903394393004
3513,70.24040007591248,311.46258544921875,101.3476333618164,101.32499694824219,0.0,0.9347563982009888,0.9378010034561157,101.70193481445312,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.494674682617188,16.635726928710938,0.0,0.0,-0.058591365814208984,-0.0022530555725097656,4.511501,4.964276,201.43924310413038
